ref;day;month;year;lat;long
20694;3;7;2020;48.53027655;0.00921310491771638
20697;3;7;2020;44.7597994036096;1.78597334772348
20701;3;7;2020;49.3418797381772;0.516189977457466
20703;3;7;2020;45.8032118;2.3499079
20706;3;7;2020;49.2555228;0.9787365
20707;3;7;2020;47.9659271;-1.7970987
20708;3;7;2020;48.1211171;6.6786938
20709;3;7;2020;49.3648950219812;1.05322932020482
20710;3;7;2020;48.9865118549347;7.32576553489604
20711;3;7;2020;45.5024236776803;4.35469206422567
20714;3;7;2020;47.4924887793982;6.66777849197388
20716;3;7;2020;47.4922968982515;6.6655532643199
20717;3;7;2020;45.5002086369609;4.35393400490284
20722;3;7;2020;48.8026068;6.2638222
20724;3;7;2020;47.5376465149978;6.70734073966742
20725;3;7;2020;48.8474493888166;2.66893610358238
20726;3;7;2020;43.7253162;-1.0515491
20727;3;7;2020;48.6790510741389;6.04857231320152
20731;3;7;2020;46.2248289;5.7729124
20734;3;7;2020;48.7586644;2.0510182
20740;3;7;2020;49.3550841465422;1.05818557365773
20745;3;7;2020;47.9501857824455;6.7977536469698
20753;3;7;2020;47.2996846;-1.5518632
20756;3;7;2020;49.0210695781839;5.67744724452495
20757;3;7;2020;49.148533330385;1.35923556983471
20759;3;7;2020;46.0048706187414;3.88753172010183
20762;3;7;2020;45.6886292;5.9146362
20763;3;7;2020;49.0763921;-0.6207231
20776;3;7;2020;45.2926246269024;6.32901348173618
20796;3;7;2020;49.389821032865;0.635348930954933
20816;3;7;2020;47.102992885185;6.65604090339621
20824;3;7;2020;44.935112640948;5.55087983608246
20829;3;7;2020;48.7605023391041;2.27715698733487
20834;3;7;2020;48.937170169125;2.09940757602453
20840;3;7;2020;49.6183817846919;3.31177443265915
20842;3;7;2020;46.1732851750983;4.43251434713602
20843;3;7;2020;46.1409508;6.1449533
20851;3;7;2020;47.512759;1.4588243
20888;3;7;2020;46.4351549;0.1223765
20894;3;7;2020;48.7786;5.8709
20913;3;7;2020;49.2873805;2.90895382077804
20921;3;7;2020;49.5329658804322;1.03701375424862
20923;3;7;2020;49.5329826354525;1.0367264226079
20941;3;7;2020;47.512759;1.4588243
20982;3;7;2020;49.4454499391452;1.01841397583485
20992;3;7;2020;48.6575521859754;1.87971286475658
21000;3;7;2020;48.4810524;-2.1684565
21006;3;7;2020;46.0326860188574;1.48511499166489
21118;3;7;2020;50.4491519;3.4281142
21119;3;7;2020;48.5593996;6.9646289
21121;3;7;2020;48.6274158215091;1.67996574193239
21135;3;7;2020;48.5693264;6.8866313
21241;3;7;2020;49.5313601;0.3579164
21271;3;7;2020;48.6208849877524;-2.47322127272398
21413;3;7;2020;49.0990096218684;2.19602034270916
21525;3;7;2020;45.7523047175255;3.01887955516577
21714;3;7;2020;46.3145896657192;4.46780785918236
22464;3;7;2020;48.6161158063637;-3.8614540110575
23855;3;7;2020;48.3893332888441;-1.92937228828669
23973;3;7;2020;48.6540015728741;6.09918595753437
25602;3;7;2020;48.5225883760544;7.77197353541851
35900;4;7;2020;45.566792631092400;5.266509098360240
42135;4;7;2020;47.9993377;7.1764662
42138;4;7;2020;49.1514315;5.3552163
42212;4;7;2020;47.1794683;6.6119257
42355;4;7;2020;48.1105517;6.0008903
42369;4;7;2020;48.8115813;2.6212919
42486;4;7;2020;48.4236722;2.6116911
42508;4;7;2020;47.1369608;6.1633068
42890;4;7;2020;48.3153084;7.3691302
42927;4;7;2020;49.2670957;2.2221834
43638;4;7;2020;45.7715343;3.0839934206717900
20735;4;7;2020;49.0441417;-0.4510502
20737;4;7;2020;45.8952784;5.2541457
20752;4;7;2020;41.7169637;8.9178271
20758;4;7;2020;47.8562020286523;-0.18549419939518
20767;4;7;2020;43.4149;1.52162
20768;4;7;2020;47.9938797083289;2.30103056877851
20769;4;7;2020;49.3516752487683;5.99510494619608
20778;4;7;2020;49.0985626411539;2.58254733001472
20779;4;7;2020;49.1002054304057;2.58489710308777
20780;4;7;2020;46.9830362172353;3.1047273104715
20781;4;7;2020;46.9826246533972;3.10447212855251
20782;4;7;2020;46.9828831369201;3.10402600688903
20783;4;7;2020;45.8581295336023;6.12355627119541
20785;4;7;2020;46.1317725089414;6.34841356426477
20788;4;7;2020;49.4576607071009;2.1128461137414
20790;4;7;2020;48.6406476976692;5.93324515968561
20792;4;7;2020;44.6581;4.40887
20793;4;7;2020;48.8035403;2.1266886
20797;4;7;2020;45.9036904;6.78922297549117
20798;4;7;2020;48.0933143761164;6.88836707026421
20799;4;7;2020;48.0937448643463;6.89617530117262
20800;4;7;2020;48.435454269922;7.61931594461203
20802;4;7;2020;50.3297;3.29753
20803;4;7;2020;43.0376272;2.3402667
20804;4;7;2020;45.6605973;4.6327844
20806;4;7;2020;46.7361887;5.8859392
20807;4;7;2020;48.3885373257383;5.67176062613726
20808;4;7;2020;47.7108802304814;7.01314680970408
20811;4;7;2020;43.2719584902458;1.49813544005156
20812;4;7;2020;47.910600006344;-3.55485163629055
20814;4;7;2020;43.2714878301984;1.49744510650635
20818;4;7;2020;47.9771652415449;6.75840865820646
20832;4;7;2020;48.3522212728541;7.143320068717
20841;4;7;2020;46.6318748824706;5.90092286467552
20844;4;7;2020;48.7481236286269;6.42671830952168
20845;4;7;2020;48.7479916489674;6.42838161438704
20848;4;7;2020;47.09472425;6.15174630448453
20850;4;7;2020;47.2205561646511;5.67871525883675
20864;4;7;2020;48.1340503917516;7.09444529750182
20867;4;7;2020;48.3889922371053;7.15798561986284
20868;4;7;2020;48.3889636928188;7.15899889292543
20870;4;7;2020;45.1901333483216;5.64873218536377
20878;4;7;2020;45.6470041;5.8595715
20880;4;7;2020;44.4451881655109;2.6509914547205
20881;4;7;2020;49.050867820999;6.91344539794712
20882;4;7;2020;43.3047881196253;-1.43395704481957
20883;4;7;2020;48.3589814;7.580719
20886;4;7;2020;48.6305767780815;0.345820306698281
20890;4;7;2020;49.66254;4.55606
20895;4;7;2020;49.0777945684449;1.52705501765013
20896;4;7;2020;48.11613825;7.41913647702249
20902;4;7;2020;47.2827691;0.1788873
20905;4;7;2020;46.7734907;6.3505765
20907;4;7;2020;48.2776880467535;-1.47365894168615
20917;4;7;2020;48.4454283;3.9254684
20922;4;7;2020;48.9197278879205;7.51183628913585
20939;4;7;2020;48.1265007;-3.7173768
20954;4;7;2020;48.1445547613439;6.60331830382347
20959;4;7;2020;47.7391700382916;5.25552939623594
20960;4;7;2020;48.131549950777;6.57654214650392
20966;4;7;2020;45.7107794;6.1903135
20975;4;7;2020;42.5467754340489;2.00947132944541
20993;4;7;2020;43.0658212;0.1530914
21014;4;7;2020;48.4948950485416;-3.48462168127298
21033;4;7;2020;49.1806538319495;-0.866877548396587
21057;4;7;2020;48.6797691611219;-3.68173659378749
21075;4;7;2020;49.5091737658118;1.50250921653596
21081;4;7;2020;49.512336312698;0.302581340074539
21084;4;7;2020;45.6860359;6.1694541
21090;4;7;2020;48.170733156987;6.7193191498518
21106;4;7;2020;45.552041;5.7822705
21108;4;7;2020;48.6316184;7.3995245
21111;4;7;2020;48.0415331968593;7.26354639977217
21144;4;7;2020;48.4291214822446;0.775209121909606
21145;4;7;2020;45.3082318343453;3.53898670524359
21146;4;7;2020;45.3060983010379;3.54039285331964
21154;4;7;2020;48.4864811196392;2.70618124089503
21167;4;7;2020;45.2294504195856;5.74208908602443
21181;4;7;2020;48.9139757548665;7.37564588977081
21182;4;7;2020;47.4943663232108;6.54000509530306
21183;4;7;2020;48.9130094939481;7.37545010496962
21184;4;7;2020;48.0290632367607;7.02273753760216
21185;4;7;2020;47.4926176683668;6.54571685455846
21214;4;7;2020;48.8480000879056;2.66867827624083
21221;4;7;2020;48.4930058155382;7.00834411981998
21223;4;7;2020;48.4915601795;7.00822165266731
21225;4;7;2020;48.4915623910562;7.01270804808596
21247;4;7;2020;48.4787421373437;0.800139759525532
21257;4;7;2020;47.8604274329773;7.15852349996567
21278;4;7;2020;43.5298424;5.4474738
21279;4;7;2020;43.5248983794799;5.37956985907563
21292;4;7;2020;49.4297730743317;0.734371058642864
21319;4;7;2020;49.6508;2.04918
21320;4;7;2020;49.6508;2.04918
21321;4;7;2020;49.6508;2.04918
21322;4;7;2020;49.6508;2.04918
21334;4;7;2020;42.9114346729353;-0.435939431190491
21351;4;7;2020;48.7393897119845;1.39114379882813
21354;4;7;2020;45.8961193699027;6.84636780501965
21499;4;7;2020;49.4613719615017;2.11242500692606
21521;4;7;2020;48.237574;-3.316142
21543;4;7;2020;48.9141591667746;7.37571673513245
21583;4;7;2020;48.7588906303242;1.15063514560461
21662;4;7;2020;48.65358;7.2368373
21675;4;7;2020;48.5687712311173;-3.81216298788786
21686;4;7;2020;46.8875576386788;2.29822797650957
21700;4;7;2020;49.7181184732468;4.99136033048921
21839;4;7;2020;45.5704279398825;2.89665646621907
21877;4;7;2020;45.5829952320189;2.98185566612494
22488;4;7;2020;48.2965631052546;-1.89126487170463
22586;4;7;2020;44.608525406871;2.03474521636963
22623;4;7;2020;46.3563744;0.2452768
22904;4;7;2020;48.5431875115481;6.97220250964165
23278;4;7;2020;48.1272548;7.1622187
23998;4;7;2020;48.3694879;-0.1460502
24221;4;7;2020;50.4552382;3.5364404
26289;4;7;2020;47.2954291840068;0.664766393601894
42113;5;7;2020;49.7794444;3.5013889
42216;5;7;2020;45.4959062;2.8857353
42345;5;7;2020;44.4703774;3.4933462
42353;5;7;2020;48.8284943;0.8197924
42370;5;7;2020;49.0968281;6.2011195
42447;5;7;2020;48.0789197;7.0005074
42450;5;7;2020;44.5607114;5.697944
42503;5;7;2020;48.1954504;-3.2282983
42963;5;7;2020;48.6355;6.0481
42996;5;7;2020;46.1960483;6.3108944
43677;5;7;2020;48.1274294;1.3659283
43884;5;7;2020;48.5391662;5.6692455
43888;5;7;2020;48.5408727;5.7197089
43928;5;7;2020;46.2036;2.61652
44280;5;7;2020;48.622915;7.3080906
20820;5;7;2020;47.8173066572127;6.87294635921717
20823;5;7;2020;48.8760512501208;2.02327810227871
20826;5;7;2020;47.957757;7.2594611
20827;5;7;2020;48.5651656699691;6.32779609411955
20831;5;7;2020;48.3538842816804;7.14267164468765
20837;5;7;2020;49.4883509;1.0487027
20847;5;7;2020;46.1580686146077;3.19366369396448
20849;5;7;2020;48.8668453;-0.3494525
20860;5;7;2020;43.6630907969894;2.46994066983461
20865;5;7;2020;48.6514323536133;6.11175681923872
20872;5;7;2020;45.3772753403334;4.57065656535547
20876;5;7;2020;47.8462548079027;-3.76729309586515
20885;5;7;2020;47.4899784111339;6.78302831947803
20901;5;7;2020;49.16734;2.3586472
20908;5;7;2020;48.4145984702677;7.43912129047207
20910;5;7;2020;49.1960405;6.2018192
20914;5;7;2020;43.7212200219833;2.26763974875212
20918;5;7;2020;43.6329907283797;-0.563803352415562
20920;5;7;2020;45.9387966;2.8406572
20926;5;7;2020;45.7585090041621;3.03178902715445
20931;5;7;2020;47.8215428539713;7.14200756153226
20933;5;7;2020;47.822002767858;7.14418414653687
20935;5;7;2020;48.1305241362946;-1.94810792092569
20936;5;7;2020;44.8577088318887;2.19117566943169
20940;5;7;2020;48.1311705495402;-1.95081206045027
20944;5;7;2020;45.4145966;1.5955896
20945;5;7;2020;48.7466795;5.0319383
20946;5;7;2020;47.2092756976624;2.33181964606047
20947;5;7;2020;45.5688829626399;5.84481474012136
20948;5;7;2020;43.0142026;0.803305
20950;5;7;2020;47.3492921137629;4.77260235697031
20951;5;7;2020;42.9638272182068;0.811472539580255
20952;5;7;2020;47.3045975410485;4.90961961990771
20953;5;7;2020;50.400129845147;3.48920021206141
20955;5;7;2020;48.0091314;6.7172863
20957;5;7;2020;47.0399868;6.2752531
20958;5;7;2020;47.842178717401;-3.0057458783079
20961;5;7;2020;49.1596972889297;2.35225137323141
20962;5;7;2020;45.5710673705655;6.74291990697384
20963;5;7;2020;48.7466795;5.0319383
20964;5;7;2020;48.4461003627193;7.46460882356484
20965;5;7;2020;48.4930738;7.0458053
20971;5;7;2020;48.4145559281554;6.06877362924357
20979;5;7;2020;47.947108;2.5418762
20994;5;7;2020;43.4446489624514;-1.5883178610426
20995;5;7;2020;47.3239040761872;3.9169820117891
20997;5;7;2020;47.3025580747288;0.640416294336319
20998;5;7;2020;48.1089072415736;5.14260592798894
21005;5;7;2020;45.1318284849303;5.84447487192538
21007;5;7;2020;42.759737599865;1.76402281969786
21008;5;7;2020;44.9339918899488;-0.912917666137218
21010;5;7;2020;42.7597725548768;1.76368955522776
21011;5;7;2020;43.2547719125043;-1.59772586077452
21013;5;7;2020;48.9357514657715;1.87009865309455
21015;5;7;2020;47.7399749794082;2.16385301202536
21016;5;7;2020;50.4001745110303;3.4893799200654
21017;5;7;2020;46.9827813511951;3.10459094853259
21018;5;7;2020;47.6800188399453;6.7980781942606
21019;5;7;2020;48.3287938500375;7.10550248863151
21020;5;7;2020;49.3496887753388;6.05298277984444
21022;5;7;2020;48.1052181271249;7.31830202043056
21025;5;7;2020;42.8893451;-0.114546
21026;5;7;2020;44.9349415154102;-0.913218073546887
21027;5;7;2020;44.9348116875122;-0.912849605083466
21030;5;7;2020;45.3741841187709;4.46250901314292
21031;5;7;2020;43.0554116000589;-0.458945826630385
21032;5;7;2020;48.9461437;2.1450951
21035;5;7;2020;48.6271543308063;1.87194719910622
21047;5;7;2020;45.6100326;1.8340392
21049;5;7;2020;46.0244823149849;1.29183601588011
21051;5;7;2020;47.4977769019155;3.90267245471478
21055;5;7;2020;46.7906011125864;6.31526112556458
21063;5;7;2020;45.9971905733297;5.66065259277821
21064;5;7;2020;45.3743246890041;4.46235434503525
21065;5;7;2020;48.5697607131277;6.24684669077396
21068;5;7;2020;45.3913994706035;4.5739748121406
21071;5;7;2020;49.3645327404506;6.37560378760099
21074;5;7;2020;49.1231366588417;2.32888530939817
21076;5;7;2020;47.9325477610513;6.96865329228551
21079;5;7;2020;45.9868549725781;2.54883617162704
21086;5;7;2020;47.5124519196413;-1.79807984668162
21088;5;7;2020;48.905211661781;2.01392518207546
21093;5;7;2020;49.1948931;0.7181025
21094;5;7;2020;50.8672425026133;1.71198461204767
21095;5;7;2020;47.4755536;-1.7643647
21097;5;7;2020;49.6131615525349;3.82710024289998
21098;5;7;2020;49.6139700529166;3.82277438501586
21099;5;7;2020;49.6134906958794;3.82726772409569
21100;5;7;2020;49.6148552859439;3.82672815024391
21101;5;7;2020;43.3129609;-1.5793011
21105;5;7;2020;48.4775997336943;7.0491480027362
21107;5;7;2020;48.7111642774229;6.26623290079734
21109;5;7;2020;48.9229824;7.3711612
21113;5;7;2020;48.0665826817308;4.47422370314598
21116;5;7;2020;45.087094049106;5.84852902324436
21124;5;7;2020;45.3109829;5.8811206
21134;5;7;2020;49.0919301;7.0925786
21150;5;7;2020;48.9581040624651;2.11793495223038
21151;5;7;2020;48.9573399122899;2.1175476890449
21158;5;7;2020;50.1930854;3.4800584
21168;5;7;2020;45.2287788955538;5.74192704453821
21188;5;7;2020;45.858502;1.07807
21199;5;7;2020;47.4832631;-2.4756797
21200;5;7;2020;47.5123671740153;1.19647031322455
21202;5;7;2020;47.5121198758203;1.19662761021038
21203;5;7;2020;48.2020717;5.9418851
21204;5;7;2020;48.2020717;5.9418851
21205;5;7;2020;48.8574579245246;2.34782769033994
21206;5;7;2020;48.3556384;-2.5526933
21216;5;7;2020;47.9949680155967;6.91202305072716
21217;5;7;2020;42.9119184;0.1776751
21220;5;7;2020;45.842691950757;6.14910967648029
21222;5;7;2020;42.9447025717678;-0.184492729604244
21224;5;7;2020;45.8530705512374;6.13906212151051
21239;5;7;2020;46.3073086209597;4.63884830474854
21242;5;7;2020;44.065346624739;7.25013971328735
21244;5;7;2020;48.9315763288256;2.08649957513573
21251;5;7;2020;48.912972387904;2.06506526252352
21254;5;7;2020;45.8307693511236;2.97928880900145
21256;5;7;2020;48.6717788133222;1.93325042724609
21260;5;7;2020;49.4380055520777;1.60489473491907
21268;5;7;2020;48.9714616580363;4.00038331747055
21291;5;7;2020;46.050024801271;6.11166000366211
21298;5;7;2020;47.7199371758391;-2.26699760932316
21308;5;7;2020;49.4693731;2.7535492
21315;5;7;2020;47.7662682792466;6.59002187385114
21329;5;7;2020;48.9199846226007;2.08551095722272
21342;5;7;2020;48.6377990095477;6.13274116069078
21368;5;7;2020;48.0825859195147;6.92962707750747
21372;5;7;2020;47.6959936081714;-2.32601165771484
21383;5;7;2020;47.3929531804691;4.86647536533936
21400;5;7;2020;46.5519208193815;1.55275762081146
21411;5;7;2020;45.946120621588;1.27419646829367
21423;5;7;2020;42.7611886395214;0.58851957321167
21446;5;7;2020;46.4969289942965;5.82577005028725
21455;5;7;2020;43.6469219557667;2.77384185581468
21469;5;7;2020;46.1239268;3.4203712
21480;5;7;2020;48.3711691;-2.0087518
21484;5;7;2020;45.7871459515229;1.90921788361055
21485;5;7;2020;45.787748720159;1.90911060754656
21509;5;7;2020;49.349490698711;2.8549861907959
21534;5;7;2020;48.4010953222616;2.67239421998685
21584;5;7;2020;49.72893;2.04218
21599;5;7;2020;47.5410217;-0.830606717102756
21636;5;7;2020;43.1965843;-0.9662079
21651;5;7;2020;49.3268323295538;0.903758592903614
21663;5;7;2020;48.5860267073736;6.4034528285265
21680;5;7;2020;48.364067219233;-3.73483657836914
21705;5;7;2020;47.5482414118004;7.51668262455496
21724;5;7;2020;47.4217978660617;6.76899969577789
21851;5;7;2020;45.1548894;2.6228961
22174;5;7;2020;48.3033814051699;4.10806229714026
22175;5;7;2020;48.2971626;4.0746257
22176;5;7;2020;48.2971626;4.0746257
22231;5;7;2020;48.3676417;2.5072908
22276;5;7;2020;48.8461427046848;1.28256718987631
22286;5;7;2020;49.8464027413538;4.63077176585846
22401;5;7;2020;47.469272751462;0.0343162807578055
22442;5;7;2020;49.2725110125591;2.56178855895996
22462;5;7;2020;42.7948627;0.4899414
22463;5;7;2020;42.7948627;0.4899414
22467;5;7;2020;42.7948627;0.4899414
22468;5;7;2020;42.7948627;0.4899414
22652;5;7;2020;45.4408561467236;5.74612744949263
22777;5;7;2020;47.4814749088631;-0.586277783914138
22997;5;7;2020;45.6299813140253;3.03319215774536
23400;5;7;2020;47.1286229;3.103055
23577;5;7;2020;48.9572816432096;1.7942476272583
23856;5;7;2020;48.3711548;-1.9287951
24445;5;7;2020;47.6403802;-0.3586861
24446;5;7;2020;47.6403802;-0.3586861
24571;5;7;2020;48.9081117813327;2.07241415977478
25272;5;7;2020;48.1602344;6.7536496
25356;5;7;2020;49.0231841898871;6.1007381374412
25495;5;7;2020;42.8749651413721;0.700759364938959
25501;5;7;2020;42.872215420847;0.703250515335046
27104;5;7;2020;47.7788023196566;2.22560148686171
42227;6;7;2020;49.2879811;0.0955679
42381;6;7;2020;48.0825104;3.5354762
42386;6;7;2020;45.1402452;-0.9257306
42395;6;7;2020;45.1402452;-0.9257306
42396;6;7;2020;45.1402452;-0.9257306
42454;6;7;2020;47.8053754;-3.2869076
42897;6;7;2020;48.3239157;7.4080024
42916;6;7;2020;46.0810851;1.7494863
43718;6;7;2020;45.2424978;4.2360263
44244;6;7;2020;48.0688;5.7822
20967;6;7;2020;49.0383150035923;2.7484418079257
20968;6;7;2020;45.5685560099949;5.84448046982288
20970;6;7;2020;45.5683241142158;5.84461022168398
20972;6;7;2020;45.5682666095475;5.84440737962723
20976;6;7;2020;48.6546054;-3.6317207
20977;6;7;2020;49.4546697066142;6.36269900947809
20981;6;7;2020;49.4693322315746;-1.23799301683903
20984;6;7;2020;48.8662822413858;2.08620272576809
20985;6;7;2020;47.439005892633;4.87994939088821
20986;6;7;2020;48.866265038415;2.08565555512905
20987;6;7;2020;50.340485;3.1677313
21001;6;7;2020;48.4810524;-2.1684565
21034;6;7;2020;47.4706129884576;-0.469040152056663
21040;6;7;2020;48.08348;6.7442208
21041;6;7;2020;43.9351674;5.5915612
21050;6;7;2020;48.4810524;-2.1684565
21062;6;7;2020;43.5913062;5.1258628
21069;6;7;2020;47.5587932258066;6.70218620449305
21070;6;7;2020;49.3663403987105;6.37300573289394
21087;6;7;2020;47.4620381923418;6.9061403721571
21102;6;7;2020;48.5097134339478;-1.93261459395962
21103;6;7;2020;48.0066282;6.8766915
21104;6;7;2020;43.6518899;2.4867583
21110;6;7;2020;44.8548341;2.2325843
21112;6;7;2020;48.9774093102279;1.67366623878479
21115;6;7;2020;48.8665594;1.08933506234239
21122;6;7;2020;47.3220878513793;6.27758916467428
21123;6;7;2020;45.5376018;5.8149064
21130;6;7;2020;47.6510419971276;6.82175908237696
21132;6;7;2020;43.204973954857;1.51804782450199
21133;6;7;2020;50.113024303686;4.12390574812889
21136;6;7;2020;49.1091185642674;-1.16456016898155
21143;6;7;2020;47.4491572816645;4.89526446908712
21147;6;7;2020;50.4001396759192;3.489262573421
21152;6;7;2020;48.5277014;-2.0030697
21155;6;7;2020;43.6890425998154;2.64388561248779
21159;6;7;2020;48.7513195;0.0754344795141468
21160;6;7;2020;47.5080048176782;-0.0320721790194511
21161;6;7;2020;47.5043974042077;-0.027380995452404
21165;6;7;2020;48.4454357282873;7.1480133989948
21171;6;7;2020;49.3989972;1.4768236
21175;6;7;2020;49.0513139;5.5330415
21176;6;7;2020;48.8348573346755;3.1951167806983
21178;6;7;2020;45.9066577;2.0349802
21180;6;7;2020;45.8851201252855;6.20056761171119
21187;6;7;2020;45.6941229;3.3593586
21190;6;7;2020;45.3975032;5.8431516
21194;6;7;2020;46.18564525;-0.132363490521239
21197;6;7;2020;48.2873153;6.9477708
21198;6;7;2020;48.1857041259068;6.44420228898525
21208;6;7;2020;47.7397936996375;2.16416783630848
21210;6;7;2020;49.5434835077559;5.65258532691168
21227;6;7;2020;48.4840198931203;-1.87278711530077
21234;6;7;2020;46.148621;6.4096733
21253;6;7;2020;49.1278723;2.1712619
21258;6;7;2020;48.142809664683;6.84592008590698
21275;6;7;2020;49.3214437;-0.0052517
21285;6;7;2020;45.5833357;1.1146004
21302;6;7;2020;43.1712237;-0.3317013
21306;6;7;2020;48.5362473753384;2.91564014325155
21310;6;7;2020;46.0418298907856;1.28100760281086
21312;6;7;2020;48.8247407;2.2127083
21333;6;7;2020;48.6731344;6.1536378
21377;6;7;2020;48.3946666996921;7.26902648806572
21386;6;7;2020;46.0375899216531;0.745054967701435
21403;6;7;2020;43.569773730459;-0.926714233674535
21410;6;7;2020;43.2850932;2.8962878
21486;6;7;2020;47.3059715437531;-0.152612328529358
21491;6;7;2020;44.9454015303002;5.811767578125
21494;6;7;2020;48.3962854768058;-4.21424194130296
21535;6;7;2020;48.8564266170573;2.34969656914473
21537;6;7;2020;48.856313893241;2.34769597649574
21541;6;7;2020;49.1205988213653;5.60534410178661
21590;6;7;2020;47.7210861;6.7322649
21605;6;7;2020;48.4160619566336;-0.211252458393574
21608;6;7;2020;50.2731405;2.7578837
21664;6;7;2020;48.0709566499024;5.10968076719853
21688;6;7;2020;45.3137998;4.232151
21801;6;7;2020;48.6966791359726;-2.90399551391602
21953;6;7;2020;48.294563;-1.4323826
22032;6;7;2020;44.0921401656083;7.04882383346558
22094;6;7;2020;43.0013921856076;1.44212353974581
22189;6;7;2020;48.9573716;1.8126696
22193;6;7;2020;48.9573716;1.8126696
22194;6;7;2020;48.9573716;1.8126696
22957;6;7;2020;50.0671722737024;4.00869213044643
23286;6;7;2020;48.5220153875854;-2.33847109950805
42214;7;7;2020;47.2123887;4.8419391
42335;7;7;2020;48.1637195;6.4516632
42354;7;7;2020;48.6375995;6.012564
42463;7;7;2020;48.6209505;6.3437839
42478;7;7;2020;47.8588083;0.9636086
42888;7;7;2020;45.7714186;2.6263042
42925;7;7;2020;47.6253509;2.7312788
44278;7;7;2020;48.4377779;7.2238892
21139;7;7;2020;48.53027655;0.00921310491771638
21140;7;7;2020;48.065;6.0359
21142;7;7;2020;48.065;6.0359
21148;7;7;2020;48.8120152;-3.2973357
21174;7;7;2020;42.5639773521253;8.98924122921075
21226;7;7;2020;45.8533986770099;6.14887565374374
21228;7;7;2020;44.7816279934696;-0.405768649871171
21232;7;7;2020;48.0253916;7.0847484
21238;7;7;2020;43.9643602;3.8564364
21249;7;7;2020;45.9116604357152;3.02456449717283
21250;7;7;2020;45.9116067826825;3.0245091766119
21255;7;7;2020;48.7823734827849;6.25720098347793
21263;7;7;2020;49.3474799;2.904688
21265;7;7;2020;46.284893;6.4145431
21269;7;7;2020;45.3087623852143;2.32595291381486
21274;7;7;2020;44.3410741923707;1.0186939355678
21276;7;7;2020;47.6204;6.48534
21277;7;7;2020;42.3894159934375;9.47458660460781
21281;7;7;2020;49.329690846266;2.83028673380613
21287;7;7;2020;46.3870276;6.5436956
21288;7;7;2020;48.6959695561007;2.10187420248985
21289;7;7;2020;46.3870276;6.5436956
21290;7;7;2020;47.6667741695279;7.0312999561429
21301;7;7;2020;46.4720477;2.1468249
21303;7;7;2020;42.3895089800463;9.47463662764901
21309;7;7;2020;48.7523363581008;2.05827759957247
21311;7;7;2020;49.5097935;1.0813157
21314;7;7;2020;43.4879811;2.3553618
21316;7;7;2020;48.369116075264;7.29742385796828
21326;7;7;2020;49.0546889849813;6.00190401077271
21330;7;7;2020;49.5751907488105;2.32818292194407
21335;7;7;2020;45.5792284;-0.5471901
21336;7;7;2020;48.1758853144695;6.4631437137723
21338;7;7;2020;45.8544940714116;2.94777486473322
21340;7;7;2020;48.4483714;-4.1580155
21352;7;7;2020;47.2661628;6.8913892
21356;7;7;2020;48.9165546067755;6.07295036315918
21359;7;7;2020;49.4943337901234;5.9434269003793
21361;7;7;2020;48.942497438351;8.16268086433411
21365;7;7;2020;49.203906;6.2980053
21366;7;7;2020;48.782754621159;6.25690497144998
21367;7;7;2020;48.5592184062632;5.94742096960545
21369;7;7;2020;49.3438001599963;2.24855613520757
21379;7;7;2020;49.0241790722629;2.00339823961258
21382;7;7;2020;44.8556054665647;2.20214489847422
21401;7;7;2020;46.5518239833044;1.55282735824585
21407;7;7;2020;44.05626;0.25755
21409;7;7;2020;44.05626;0.25755
21426;7;7;2020;47.5418649096763;-2.32781806821743
21435;7;7;2020;45.6424391574808;3.06799225745492
21438;7;7;2020;45.6427551260174;3.07130120837192
21450;7;7;2020;47.6445419114754;6.70367072990188
21495;7;7;2020;48.6806315367313;6.13005761057138
21496;7;7;2020;48.3961338115564;-4.21405689952442
21504;7;7;2020;47.8617829880108;-4.20497259951589
21532;7;7;2020;50.6846201395416;2.56549369543791
21536;7;7;2020;50.6845294330728;2.56529923528433
21538;7;7;2020;50.6844788752927;2.56546352058649
21567;7;7;2020;45.8818150451768;6.82543471455574
21572;7;7;2020;47.5388857490869;-0.502500459551811
21612;7;7;2020;47.6871926;0.0423401
21637;7;7;2020;47.2351042648203;6.08706029242005
21640;7;7;2020;43.9769851095906;2.97887206077576
21661;7;7;2020;41.9352431;9.1546064
21681;7;7;2020;45.7766530761194;4.85412634224297
21683;7;7;2020;48.6758104;5.894917165
21889;7;7;2020;44.1135094257146;3.56914043426514
21985;7;7;2020;46.3652062347817;6.77011010734938
22104;7;7;2020;46.5527054877981;0.604933686554432
22301;7;7;2020;48.398602280852;-4.43680454045534
22498;7;7;2020;50.6992470776983;2.123804949224
22549;7;7;2020;48.5608331968516;7.34353423118591
25823;7;7;2020;42.9752647537969;1.38672351837158
42455;8;7;2020;49.1054622;0.2733102
42912;8;7;2020;49.1278663;3.4708715
42995;8;7;2020;48.7103708;7.2046544
43622;8;7;2020;48.5339119;6.9729519
43625;8;7;2020;48.5339119;6.9729519
43731;8;7;2020;48.7542443;6.2791411
21307;8;7;2020;48.6182528668139;6.99202738702297
21313;8;7;2020;48.8247407;2.2127083
21325;8;7;2020;49.1941159997102;-0.936232767999172
21327;8;7;2020;50.5889604;1.6160375
21332;8;7;2020;49.1484285028559;2.50753417611122
21363;8;7;2020;48.7098462839514;6.21693871915341
